Name,Gene Product,Gene symbol,Chromosome,Region,Mid Log Control 1 TPM,Mid Log Control 2 TPM,Mid Log Control 3 TPM,Mid Log Control AVG TPM,Mid Log Exiguo 1 TPM,Mid Log Exiguo 2 TPM,Mid Log Exiguo 3 TPM,Mid Log Exiguo AVG TPM,Stationary Control 1 TPM,Stationary Control 2 TPM,Stationary Control 3 TPM,Stationary Control AVG TPM,Stationary Exiguo 1 TPM,Stationary Exiguo 2 TPM,Stationary Exiguo 3 TPM,Stationary Exiguo AVG TPM
MAE_RS07975,"product=""hypothetical protein""",,NC_010296,1633139..1633639,9.075649197,7.465707671,9.136787163,8.559381344,3.377009251,4.612230966,11.12786306,6.37236776,2.617502998,2.673853494,1.772603133,2.354653208,3.744104754,2.984065083,0.708198976,2.478789604
MAE_RS07980,"product=""Uma2 family endonuclease""",,NC_010296,1634089..1634874,16.00067761,11.58634221,9.794623158,12.46054766,8.91758768,12.14771159,11.66904823,10.91144917,6.534599566,8.237577909,7.344124811,7.372100762,8.352783315,10.03498907,11.88711081,10.09162773
MAE_RS07985,"product=""Uma2 family endonuclease""",,NC_010296,1634963..1635769,16.06382012,14.64342188,11.98913834,14.23212678,16.0233081,16.47779928,15.37670776,15.95927171,26.81237737,26.97460937,25.72333793,26.50344156,25.90053559,29.00215952,31.06948768,28.65739426
cobO,"product=""cob(I)yrinic acid a,c-diamide",cobO,NC_010296,1635844..1636449,16.92196567,13.05989987,14.42066273,14.80084276,14.35825999,14.0292641,12.46420177,13.61724195,10.91004189,13.44758579,7.693711864,10.68377985,9.949415568,10.03823601,11.12433342,10.37066167
MAE_RS07995,"product=""aldo",,NC_010296,complement(1636670..1637851),12.93174639,16.69335091,17.60317785,15.74275839,15.84733221,16.08206882,13.99774751,15.30904951,15.99455988,14.26111751,10.70647793,13.65405177,14.3960692,8.548434998,11.00644263,11.31698228
map_2,"product=""type I methionyl aminopeptidase""",map,NC_010296,complement(1638009..1638773),144.418303,160.2842248,170.8074315,158.5033197,148.8097573,143.903995,141.7567284,144.8234936,95.49566209,95.72745033,79.5203668,90.24782641,70.05775842,77.4295281,68.02413173,71.83713942
MAE_RS33235,"product=""hypothetical protein""",,NC_010296,1638840..1638995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pstB_2,"product=""phosphate ABC transporter ATP-binding protein",pstB,NC_010296,complement(1639322..1640131),3.583057721,6.692287606,7.706280082,5.993875136,14.62119931,14.20992585,11.54532411,13.45881642,5.464037509,6.477492617,1.233436346,4.391655491,5.45866701,3.245885353,3.212250665,3.972267676
pstA_2,"product=""phosphate ABC transporter permease PstA""",pstA,NC_010296,complement(1640143..1641027),3.935290514,7.411424953,7.053205499,6.133306988,10.92417521,13.4983348,10.77011656,11.73087552,6.606237441,5.171716067,4.139328756,5.305760754,6.358632141,5.009601721,3.875488861,5.081240908
pstC_2,"product=""phosphate ABC transporter permease subunit PstC""",pstC,NC_010296,complement(1641032..1642006),5.655718802,12.28704005,11.8439597,9.928906181,15.61736894,14.35401251,13.64944235,14.5402746,8.966625656,10.76260312,6.262061451,8.663763408,7.832996297,5.763282409,6.428993988,6.675090898
pstS_1,"product=""phosphate ABC transporter substrate-binding",pstS,NC_010296,complement(1642400..1643413),4.770343119,5.39936932,4.309132945,4.826281795,7.508350451,6.363509019,6.207516663,6.693125378,7.112948237,8.477091244,4.48854055,6.69286001,3.699795822,2.948750703,2.21609009,2.954878872
MAE_RS08025,"product=""hypothetical protein""",,NC_010296,complement(1643835..1644101),10.50761871,6.902831486,9.351440998,8.920630398,8.147102576,5.878467791,8.082724746,7.369431704,11.86944478,10.87066655,4.989180727,9.24309735,7.025454988,8.688589344,9.302074193,8.338706175
MAE_RS34830,"product=""flagellar assembly protein H""",,NC_010296,1644198..1644293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pstB_3,"product=""phosphate ABC transporter ATP-binding protein",pstB,NC_010296,complement(1644616..1645413),23.39763632,16.98230878,13.55841759,17.97945423,26.95622369,20.05100182,18.47986378,21.82902976,24.85520822,26.71926846,24.7614665,25.44531439,31.73339913,31.33190969,26.97368381,30.01299755
pstB_4,"product=""phosphate ABC transporter ATP-binding protein",pstB,NC_010296,complement(1645505..1646308),49.45421832,39.1049343,39.33653415,42.63189559,61.77712793,49.94321376,57.03900439,56.25311536,51.03845982,63.86984622,44.5970082,53.16843808,67.65932583,66.68456299,63.10634236,65.81674373
pstA_3,"product=""phosphate ABC transporter permease PstA""",pstA,NC_010296,complement(1646517..1647410),121.198731,104.109987,104.2675211,109.8587463,119.0913807,118.7502002,99.17385729,112.3384794,137.4566036,141.9766856,97.72292664,125.7187386,156.3163735,180.375374,151.3422797,162.678009
pstC_3,"product=""phosphate ABC transporter permease subunit PstC""",pstC,NC_010296,complement(1647634..1648593),183.9116346,173.0123653,171.2239106,176.0493035,192.980249,159.6345895,153.8012017,168.8053467,194.0871657,230.9415619,147.3185536,190.7824271,245.2213109,249.2231347,235.7992754,243.4145737
pstS_2,"product=""phosphate ABC transporter substrate-binding",pstS,NC_010296,complement(1648688..1649809),5.604515419,6.9571161,6.39786087,6.319830796,8.616662261,8.626468108,10.73914609,9.327425487,3.311537884,2.18888987,1.780897399,2.427108384,1.791249505,1.791924754,1.686548721,1.756574327
MAE_RS08060,"product=""PstS family phosphate ABC transporter",,NC_010296,1650409..1651443,3.83231391,5.918309996,3.015500902,4.255374936,7.706293161,6.402891488,5.560289873,6.556491508,2.903594812,4.422191999,1.716085351,3.013957387,3.365818394,2.590067084,2.513935303,2.823273594
MAE_RS08065,"product=""ferredoxin--nitrite reductase""",,NC_010296,complement(1651867..1653408),46.61460502,52.62559781,58.15692692,52.46570992,42.86915204,65.48277642,50.96650673,53.10614507,22.57193186,17.80921681,21.74111537,20.70742135,6.864365483,9.026666751,14.03584236,9.975624863
MAE_RS33240,"product=""hypothetical protein""",,NC_010296,1653616..1653765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS34835,"product=""hypothetical protein""",,NC_010296,1653702..1653875,0,0,0.597901041,0.199300347,0.694532691,0.501133748,0,0.39855548,0.314025144,0,0.637984317,0.317336487,0,0,0,0
MAE_RS08070,"product=""LON peptidase substrate-binding",,NC_010296,1653880..1654518,127.9303003,94.58747342,89.87042124,104.1293983,108.9340288,107.2567386,105.821714,107.3374938,108.6821858,113.2056846,90.50990654,104.1325923,89.74300181,99.63550316,105.868543,98.41568267
MAE_RS08075,"product=""Crp",,NC_010296,1654749..1655351,121.6100486,136.9122182,142.8537293,133.7919987,151.3113758,145.1118784,145.244419,147.2225577,95.23554597,96.82298427,75.29484562,89.11779196,74.21417021,73.78048444,77.47320973,75.15595479
MAE_RS08080,"product=""ROK family protein""",,NC_010296,complement(1655353..1656270),61.64966961,70.85951583,73.66297137,68.72405227,72.27225472,75.98890826,65.43221018,71.23112439,58.56876807,56.18150667,40.63084435,51.79370637,43.64014535,45.88042099,42.51508233,44.01188289
MAE_RS08085,"product=""DUF29 domain-containing protein""",,NC_010296,1656994..1657485,7.668617439,8.48369874,8.035206671,8.062507617,9.088214358,6.291673098,6.579535083,7.319807513,7.440864088,7.033810742,4.963829199,6.479501343,4.901907182,5.972522187,7.211538356,6.028655908
MAE_RS08090,"product=""DUF29 domain-containing protein""",,NC_010296,1657496..1657963,12.19617724,21.89150234,15.11616478,16.40128145,18.07565849,18.16609838,18.06091753,18.10089147,21.71604651,17.17436668,19.45034239,19.44691852,16.60503601,22.03089606,22.74408251,20.46000486
MAE_RS08095,"product=""hypothetical protein""",,NC_010296,complement(1658002..1658382),37.07195154,43.67903305,40.95857524,40.56985327,36.15945002,33.98633839,39.64990171,36.59856337,51.05504864,46.58716,40.49944539,46.04721801,59.78353991,53.71722262,50.90853953,54.80310069
MAE_RS08100,"product=""phosphotransferase""",,NC_010296,complement(1658725..1659777),29.39944797,21.05496639,20.15488637,23.53643358,19.16593631,26.58150464,28.52173264,24.7563912,20.28906616,17.91646894,18.76509997,18.99021169,11.07002401,11.26023576,18.08294955,13.47106977
MAE_RS33245,"product=""hypothetical protein""",,NC_010296,1659798..1659995,1.95439512,2.463978619,2.10171275,2.173362163,0.61034691,1.321170791,0,0.643839234,0.827884471,0,1.121305769,0.64973008,0,0,0.597319339,0.199106446
MAE_RS08105,"product=""LD-carboxypeptidase""",,NC_010296,complement(1660101..1661144),10.4711773,11.3191968,12.05767099,11.2826817,9.260435878,9.312735492,9.302101324,9.291757565,9.577766898,12.18985221,11.80270987,11.19010966,14.24558083,10.1228169,11.89489372,12.08776382
MAE_RS08110,"product=""hemolysin XhlA family protein""",,NC_010296,complement(1661199..1661489),74.80094727,77.67883109,63.99390315,72.15789384,72.26004038,80.15556812,73.5430737,75.31956073,122.9877859,124.6764591,130.4645043,126.0429164,118.7912352,127.5520745,114.2049944,120.182768
MAE_RS08115,"product=""CBS domain-containing protein""",,NC_010296,complement(1661532..1661999),160.2040231,146.2908331,126.0421386,144.1789983,157.5164526,133.9633306,147.1772641,146.2190158,235.8409352,238.7714034,243.3664791,239.3262726,246.7851904,239.2555312,261.3042368,249.1149861
MAE_RS08120,"product=""Uma2 family endonuclease""",,NC_010296,1662161..1662727,9.384198793,10.32524374,9.908074391,9.87250564,9.591165731,12.14917902,11.73563165,11.1586588,15.41880073,16.93204757,14.68376603,15.67820478,15.35988553,13.54725259,14.80972709,14.5722884
nadC,"product=""carboxylating nicotinate-nucleotide",nadC,NC_010296,1662799..1663647,17.20627365,18.57996598,18.38070338,18.05564767,21.77838551,19.00058347,20.75898858,20.51265252,17.63423177,16.30452243,13.72906181,15.889272,14.99248408,13.84443306,12.67667826,13.83786513
MAE_RS08130,"product=""SAM-dependent chlorinase",,NC_010296,complement(1664678..1665472),54.27318374,50.52550873,40.17443748,48.32437665,50.77165014,45.35354977,37.32541286,44.48353759,36.77056689,39.7386761,24.7152717,33.74150489,24.77467051,23.02020799,23.35631315,23.71706389
MAE_RS34025,"product=""hypothetical protein""",,NC_010296,1665607..1665768,1447.555319,1582.05679,1373.002235,1467.538115,1403.187546,1032.103515,1114.567828,1183.286297,1502.947601,1353.3825,527.6366593,1127.98892,2663.994915,1835.834569,1731.695131,2077.174872
MAE_RS34030,"product=""hypothetical protein""",,NC_010296,1665923..1666087,67.42663166,122.8704005,65.57343779,85.29015663,69.57954776,124.4542885,95.91500032,96.64961221,105.9692123,50.742447,52.47711001,69.72958977,38.16555612,89.35731441,39.42307634,55.64864896
MAE_RS08135,"product=""GNAT family N-acetyltransferase""",,NC_010296,1666080..1666535,92.92377326,103.6600128,104.2629276,100.2822379,104.947545,104.2160381,111.217229,106.793604,72.85383346,85.92832801,74.97994632,77.92070259,70.8124925,77.66760501,78.58679034,75.68896262
MAE_RS08140,"product=""serine",,NC_010296,1666884..1668890,46.17806229,45.51055675,34.41908055,42.03589986,44.19677985,49.85494264,44.80334469,46.28502239,36.20911753,35.93182146,29.14892173,33.7632869,24.10002598,28.07506745,24.39634321,25.52381221
MAE_RS08145,"product=""hypothetical protein""",,NC_010296,1669037..1670086,24.13957173,24.93546362,27.54444681,25.53982739,21.75276388,24.78893882,18.84044649,21.79404973,9.887305969,11.58860837,8.880741694,10.11888534,6.635470548,7.119126698,6.420329576,6.724975607
MAE_RS08150,"product=""SpoIID",,NC_010296,1670276..1671874,43.25886761,45.83400878,42.81106064,43.96797901,51.846279,59.54935665,52.18639792,54.52734452,15.71893217,15.49881871,10.8301728,14.01597456,11.47968007,11.54204018,10.79881641,11.27351222
MAE_RS08155,"product=""TrkA family potassium uptake protein""",,NC_010296,complement(1671980..1672669),9.674255846,23.33280622,19.14843073,17.38516427,28.72345633,27.10697811,20.32980985,25.3867481,13.1453656,12.61942595,8.365916088,11.37690255,8.738182368,7.097779991,7.370401229,7.73545453
MAE_RS08160,"product=""TrkH family potassium uptake protein""",,NC_010296,complement(1672772..1674106),4.492912827,6.009523882,6.156365324,5.552934011,6.698728785,9.862762627,9.564557616,8.708683009,2.987825754,3.261199964,2.494590363,2.914538694,2.60945471,2.162493348,1.771823656,2.181257238
MAE_RS08165,"product=""glycosyltransferase family 4 protein""",,NC_010296,complement(1674116..1675264),18.43918216,16.04052225,20.01017113,18.16329185,20.0888594,22.6910221,20.19098407,20.99028853,6.895434629,6.800989415,4.927304465,6.207909503,6.063745931,5.473786081,6.381803481,5.973111831
MAE_RS28925,"product=""DUF2256 domain-containing protein""",,NC_010296,complement(1675433..1675588),4.341012239,2.779873313,2.000668867,3.04051814,1.549342157,2.794784366,0,1.448042174,3.502588147,1.431197223,0,1.644595123,0.858881173,1.982780645,4.548816501,2.463492773
MAE_RS08170,"product=""RNA methyltransferase""",,NC_010296,1675625..1676425,8.575183085,9.474474589,9.351440998,9.133699557,12.37152613,13.98857613,9.878885801,12.07966269,8.322254384,8.222683671,4.71200402,7.085647358,4.850909396,6.435992107,2.362431541,4.549777681
MAE_RS08175,"product=""serine hydrolase""",,NC_010296,1676453..1677634,31.59274752,36.4135182,36.52659404,34.84428659,47.84871919,54.62739432,53.55659916,52.01090422,28.05982037,28.05001258,24.70003242,26.93662179,17.45665084,19.93181017,19.6114796,18.99998021
MAE_RS33250,"product=""hypothetical protein""",,NC_010296,1677638..1677796,0.608443764,1.363711437,0.654306799,0.875487333,0,0.822615776,0,0.274205259,0.343650158,0.702096751,0.698171517,0.581306142,2.528027603,0.972684845,0,1.166904149
MAE_RS08180,"product=""glutaredoxin family protein""",,NC_010296,complement(1677865..1678131),20.29057406,24.1599102,22.59931575,22.34993334,21.72560687,25.14677888,20.88037226,22.58425267,42.56628472,40.97405083,46.98145185,43.50726246,45.16363921,58.31008849,54.0406215,52.50478307
MAE_RS08185,"product=""hypothetical protein""",,NC_010296,1678258..1678497,2.821657955,3.839700014,3.901304291,3.52088742,3.021217205,5.449829514,7.4933594,5.321468707,1.821345836,0,2.312693149,1.378012995,1.674818287,1.288807419,0.985576909,1.316400872
MAE_RS08190,"product=""Uma2 family endonuclease""",,NC_010296,1678657..1679340,8.910498806,6.181560394,8.821662725,7.971240642,7.950571593,8.350031186,6.573122281,7.62457502,10.4647502,11.42446906,9.088478342,10.3258992,12.53665151,10.32553313,11.41194315,11.42470926
MAE_RS08195,"product=""AAA family ATPase""",,NC_010296,1679513..1680577,27.52393917,18.62906651,16.21574992,20.7895852,24.73710238,22.22916377,18.57508809,21.84711808,31.03983749,37.52558803,32.52102592,33.69548382,29.81648331,30.10847755,32.31581751,30.74692612
MAE_RS08200,"product=""HEPN domain-containing protein""",,NC_010296,1680561..1681322,11.93412139,9.817111662,11.87798682,11.20973996,7.612515793,8.467976568,7.788373549,7.956288637,9.393555298,8.204028176,8.303843119,8.633808864,6.857523696,8.118471933,8.070866023,7.682287217
MAE_RS08205,"product=""AarF",,NC_010296,1681470..1683188,234.2306738,167.9518922,139.4998083,180.5607914,139.8301576,141.7272709,113.093494,131.5503075,62.65048244,66.30464482,49.40203167,59.45238631,42.86911265,49.8728735,40.73029877,44.49076164
MAE_RS08210,"product=""hypothetical protein""",,NC_010296,1683225..1683602,29.43225985,40.58394413,37.70572754,35.90731051,43.79965684,42.32989274,43.77073427,43.30009462,11.99775432,12.99436209,9.103934938,11.36535045,10.27930801,8.046522513,3.754578699,7.360136406
MAE_RS08215,"product=""anthranilate synthase component I""",,NC_010296,1683732..1685069,9.110285775,17.5424965,18.89420912,15.18233047,20.6833704,22.12516736,17.7421245,20.18355409,5.145506175,5.339713406,3.982395378,4.82253832,2.803881139,2.388820927,2.916954079,2.703218715
MAE_RS08220,"product=""permease""",,NC_010296,1685288..1686253,8.812986692,9.988551005,9.261895626,9.354477775,12.38511401,14.62314503,17.12767863,14.71197922,3.224121512,4.044687804,2.528161455,3.265656924,0.55480523,1.921203607,2.448638282,1.641549039
MAE_RS08225,"product=""type II toxin-antitoxin system RelE",,NC_010296,complement(1686446..1686700),6.070121315,3.40125676,3.26383627,4.245071448,6.160913517,6.497051656,7.757830908,6.80526536,5.999727461,11.38222733,6.094626653,7.825527147,2.627165941,8.490966528,7.884615269,6.334249246
MAE_RS08230,"product=""hypothetical protein""",,NC_010296,complement(1686697..1686906),7.370861597,9.034588269,2.972422317,6.459290728,4.028289607,5.190313823,1.712767863,3.643790431,7.80576787,2.6579377,4.757540193,5.073748588,3.828156085,8.346562335,8.447802074,6.874173498
MAE_RS08235,"product=""PEP-CTERM sorting domain-containing protein""",,NC_010296,complement(1687288..1687893),67.04929794,69.86151919,100.2579409,79.05625267,104.6956457,105.471288,121.3775839,110.5148392,44.54182392,46.05337599,41.94904802,44.18141598,31.17483545,27.9028933,31.81169032,30.29647302
MAE_RS08240,"product=""agmatinase family protein""",,NC_010296,1688572..1689750,11.65177549,23.12670687,22.58940116,19.12262784,29.93029428,65.97113387,37.06638848,44.32260554,56.35512817,63.24944877,35.02582602,51.54346765,20.91036912,21.95017216,20.16294744,21.00782957
MAE_RS08245,"product=""hypothetical protein""",,NC_010296,1689802..1690158,2.709875587,10.47708556,13.98786973,9.058276957,17.94112178,28.57725729,15.11265761,20.54367889,1.989705536,3.126985529,1.865702037,2.327464367,4.128403621,2.310467082,3.644149914,3.361006873
hypA,"product=""hydrogenase maturation nickel metallochaperone",hypA,NC_010296,1690174..1690530,4.877776057,13.21023831,12.23938601,10.10913346,15.57153966,37.61450959,23.67649693,25.62084873,2.601922623,1.876191318,3.420453734,2.632855892,4.503713041,2.021658697,5.300581693,3.941984477
hypB_1,"product=""hydrogenase nickel incorporation protein HypB""",hypB,NC_010296,1690589..1691278,3.224751949,6.28493097,7.387977209,5.632553376,11.38429672,24.13721594,9.643627749,15.0550468,2.850802179,2.103237658,4.022075043,2.992038293,1.941818304,2.540258102,2.399665517,2.293913974
MAE_RS08260,"product=""ABC transporter substrate-binding protein""",,NC_010296,1691430..1692470,1.022255661,2.655700298,2.798245793,2.158733917,4.99182862,11.43364809,8.983393402,8.46962337,1.9945574,1.715786872,1.279645777,1.663330017,1.80191785,0.495218989,1.022500539,1.106545793
